tokens	labels
['ê', 'gesehen', 'disen', 'ritter', 'oder', 'sînen', 'schîn.', 'daz', 'muost', 'ze', 'Alexandrîe', 'sîn,', 'dô', 'der', 'bâruc', 'dervor', 'lac:', 'sînen', 'prîs', 'dâ', 'niemen']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['er', 'des', 'selben', 'sich', 'vermaʒ.', 'swer', 'welle', 'der', 'geloube', 'daʒ.', 'Dô', 'Falerîn', 'durch', 'übermuot', 'verlôs', 'lîp', 'unde', 'guot,', 'als', 'ir', 'wol']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['des', 'du', 'si', 'niht', 'schulest', 'wern.', 'Ubi', 'duo', 'vel', 'tres', 'Beati', 'misericordes', 'Resurrectio', 'alic', 'die', 'der', 'barmherze', 'sint!', 'vil', 'wol', 'irgant']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['daz', 'ich', 'sol.&quot;', 'si', 'sprach', '&quot;hêr,', 'des', 'trûwe', 'i&apos;u', 'wol.&quot;', 'Der', 'burcgrâve', 'sîn', 'wirt', 'nu', 'vil', 'wênic', 'des', 'verbirt,', 'ern', 'kürze']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['getruoc:', 'der', 'was', 'dürkel', 'ouch', 'genuoc.', 'Ufz', 'ors', 'saz', 'hêr', 'Gâwân.', 'dô', 'kêrter', 'von', 'der', 'burc', 'her', 'dan', 'gein', 'sîme', 'getriwen']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['vor.', 'mit', 'grôzer', 'poynders', 'hardiez', 'ûf', 'einem', 'orse,', 'hiez', 'Marschibiez,', 'Talimôn', 'kom', 'gevarn', 'verre', 'von', 'sînen', 'aht', 'scharn.', 'der', 'stach', 'ze']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['er', 'sprach', '‘mir', 'sint', 'drî', 'got', 'erkant,', 'der', 'heilige', 'Tervagant,', 'Mahumet', 'und', 'Apolle:', 'ir', 'gebot', 'ich', 'gerne', 'ervolle.&apos;', 'diu', 'künegîn', 'siufte']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Iblis', 'die', 'helde,', 'wan', 'si', 'heten', 'selde', 'und', 'heimuot', 'in', 'Behforet.', 'dô', 'gruoʒte', 'si', 'und', 'Lanzelet', 'die', 'boten', 'wirdeclîche.', 'vil', 'bescheidenlîche']	['B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O']
['namn', 'er', 'niht', 'erliez,', 'den', 'rôten', 'ritter', 'er', 'in', 'hiez.', 'Dô', 'man', 'den', 'tisch', 'hin', 'dan', 'genam,', 'dar', 'nâch', 'wart', 'wilder']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['sîn', 'bereit.', 'sus', 'volget', 'er', 'dem', 'râte', 'nâch:', 'hin', 'ze', 'Clâmidê', 'er', 'sprach', '&quot;ine', 'wil', 'dich', 'niht', 'erlâzen,', 'ir', 'vater,', 'Lîâzen,']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B']
['von', 'pfellen', 'manec', 'tiuwer', 'dach.', 'Tybalt', 'und', 'die', 'sîne,', 'Ehmereizes', 'Sarrazîne', 'vuorten', 'an', 'ir', 'lîben', 'des', 'man', 'danken', 'sol', 'den', 'wîben.']	['O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['ie', 'verdrôz,', 'strîtes', 'gein', 'einem', 'man;', 'wan', 'daz', 'der', 'werde', 'Gâwân', 'den', 'lîp', 'hât', 'gurboret', 'sô,', 'kampfes', 'bin', 'ich', 'gein', 'im']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['unser', 'liep', 'mit', 'vreuden', 'tragen.&apos;', 'es', 'volget', 'im', 'der', 'grâve', 'Adân.', 'ir', 'klage', 'wart', 'dô', 'hin', 'getân;', 'ze', 'vreuden', 'rihten', 'si']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['des', 'im', 'armuot', 'ie', 'getete.', 'daʒ', 'gebôt', 'der', 'milte', 'Lanzelete.', 'Nu', 'enpfienc', 'ze', 'Dôdône', 'Lanzelet', 'die', 'krône', 'nâch', 'küniclîchem', 'site.', 'ich']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'B', 'O', 'O', 'O', 'O', 'O', 'O']
['dô', 'vuorter', 'die', 'gesellen', 'sîn,', 'Êrec', 'und', 'den', 'herrẹn', 'Îwein,', 'Lanzelet', 'und', 'herṛẹn', 'Gâwein,', 'und', 'hundert', 'rîter', 'wol', 'geborn,', 'der', 'manheit']	['O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['schranz.', 'al', 'disiu', 'welt', 'diu', 'kom', 'in', 'nôt:', 'alsus', 'nâhte', 'Kristes', 'tôt.', '\xa0\xa0\xa0în', 'heilic', 'sêle', 'von', 'im', 'schiet,', 'diu', 'brach', 'die']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['den', 'sun', 'des', 'künec', 'Anchî;', 'und', 'der', 'künec', 'Margot', 'von', 'Pozzidant', 'under', 'dînen', 'vanen', 'ouch', 'sî', 'benant;', 'und', 'der', 'künic', 'Gorhant']	['O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B']
['borgen,', 'der', 'müesez', 'tuon', 'mit', 'sorgen.', 'sîn', 'swert,', 'daz', 'im', 'Anfortas', 'gap', 'dô', 'er', 'bîme', 'grâle', 'was,', 'brast', 'sît', 'dô', 'er']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['unsich', 'ruwin', 'undi', 'suli', 'wir', 'goti', 'vili', 'wol', 'gitruwin,', 'der', 'Davidin', 'deti', 'lobisam,', 'sit', 'er', 'Uriam', 'virrit,', 'dem', 'er', 'sini', 'chonin']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O']
['selbe', 'sælige', 'man,', 'wan', 'er', 'nie', 'ze', 'laster', 'muot', 'gewan.', 'Nu', 'lânts', 'iuch', 'niht', 'betrâgen,', 'ich', 'sage', 'iu', 'âne', 'vrâgen,', 'wie']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['ich', 'mîner', 'wîten', 'kraft', 'niht', 'mac', 'geniezen', 'unt', 'der', 'gote.', 'Poydwiz', 'von', 'Raabs,', 'ze', 'dîme', 'gebote', 'solt', 'dû', 'hân', 'die', 'ahten']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['süezen', 'lêre.', 'von', 'gotes', 'witzen', 'sprichet', 'sus', 'der', 'wîse', 'bote', 'Paulus:', '&quot;oy,', 'diu', 'grôze', 'rîcheit', 'gotes!', 'der', 'kunst,', 'der', 'wîsheit', 'sîns']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['an', 'den', 'êren', 'alsô', 'stæte,', 'der', 'sô', 'gerne', 'wol', 'getæte.&apos;', 'Dirre', 'betschelier', 'gemeit', 'hât', 'die', 'ritter', 'bereit', 'mære', 'maneger', 'hande.', 'Wâlwein']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B']
['er', 'wol', 'schaffet', 'swaz', 'er', 'wil,', 'mit', 'listen', 'zouberlîchiu', 'zil.', 'Durch', 'die', 'scham', 'an', 'sîme', 'lîbe', 'wart', 'er', 'man', 'noch', 'wîbe']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['muot,', 'dern', 'sach', 'der', 'vrouwẹn', 'Ênîten', 'niht,', 'wan', 'der', 'herre', 'Hartman', 'giht,', 'daz', 'wær', 'gar', 'ûz', 'dem', 'strîte', 'ezn', 'wære', 'vrouwe']	['O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['die', 'rîchen', 'burch', 'Naason.', 'er', 'zestôrte', 'Samariam.', 'alsô', 'tet', 'er', 'Syriam.', 'diz', 'was', 'dâ', 'Naaman', 'inne', 'was,', 'von', 'der', 'miselsuhte']	['O', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O']
['gelücke', 'si', 'daz', 'nâmen,', 'hânt', 'vreude', 'noch', 'den', 'sâmen', 'der', 'Franzoyser', 'künne.', 'der', 'heidenschefte', 'wunne', 'ouch', 'von', 'jâmers', 'kraft', 'verdarp.', 'der']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['wîs', 'der', 'tobende', 'vürste', 'Arachîs;', 'dar', 'nâch', 'gevangen', 'twingen', 'und', 'Aveniere', 'bringen.', 'dô', 'sie', 'der', 'vür', 'in', 'komen', 'sach,', 'vil', 'zornlîche']	['O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['dâ.', 'Cursaus', 'von', 'Barberîe,', 'von', 'untât', 'der', 'vrîe.', 'der', 'künec', 'Bûer', 'von', 'Siglimessâ,', 'und', 'der', 'künec', 'Corsublê', 'von', 'Dannjatâ.', 'der', 'künec']	['O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O']
['werdekeit', 'gap', 'er', 'ze', 'lône,', 'unt', 'pflac', 'ir', 'anders', 'schône.', 'Gâwân', 'sprach', 'zen', 'kindelîn', '&quot;wol', 'iu,', 'süezen', 'mâge', 'mîn!', 'mich', 'dunket']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['elliu', 'rîterlîchiu', 'lant,', 'von', 'dem', 'mær', 'was', 'er', 'der', 'frîe.', 'Amor', 'was', 'sîn', 'krîe.', 'Der', 'ruoft', 'ist', 'zer', 'dêmuot', 'iedoch', 'niht']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['nâch', 'sîner', 'minne.', 'daz', 'machte', 'den', 'künec', 'hôchgemuot.', 'unreht', 'er', 'Gâwân', 'doch', 'tuot.', 'solt', 'i&apos;nkelten', 'sus', 'der', 'swester', 'mîn,', 'ich', 'wolte']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['dich', 'dâ', 'mite,', 'daz', 'dû', 'die', 'vil', 'wîsen', 'site', 'der', 'Kaldêjen', 'velschen', 'wilt?', 'der', 'meisterschaft', 'uns', 'gar', 'bevilt', 'und', 'ouch', 'der']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['vil', 'stæte', 'ân', 'allen', 'valschen', 'list,', 'Unt', 'daz', 'dîn', 'wâriu', 'Trinitât', 'vil', 'tugenthafter', 'bermede', 'hât.', 'sît', 'daz', 'wir', 'nu', 'zerbarmen', 'sîn,']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['riten.', 'nu', 'hete', 'diu', 'wîle', 'des', 'erbiten,', 'daz', 'Mars', 'oder', 'Jupiter', 'wâren', 'komen', 'wider', 'her', 'al', 'zornec', 'mit', 'ir', 'loufte', '(sô']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['den', 'rîter', 'mit', 'dem', 'zoume', 'her:', 'tjostieren', 'was', 'sîn', 'ger.', 'Gâwân', 'sich', 'umbe', 'kêrte,', 'sînen', 'kumber', 'er', 'gemêrte.', 'in', 'dûht', 'diu']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['die', 'sint', 'ouch', 'alle', 'grüene.', 'ouch', 'hât', 'der', 'helt', 'küene', 'Drî', 'härmîn', 'anker', 'lieht', 'gemâl', 'ûf', 'ieslîchen', 'zindâl.&quot;', '&quot;ist', 'er', 'gezimieret']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['ir', 'strît', 'tet', 'den', 'getouften', 'wê.', 'ir', 'herre,', 'der', 'künec', 'Galafrê,', 'dem', 'von', 'Vîvîanzes', 'hant', 'sîn', 'werlîch', 'sterben', 'wart', 'erkant,', 'hôhe']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['die', 'andern', 'fruht.', 'diz', 'sult', 'ir', 'füegen,', 'habt', 'ir', 'zuht.', 'Ez', 'ist', 'lanc', 'daz', 'mir', 'freude', 'enpfiel.', 'von', 'segel', 'balde', 'gêt']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['reise.', 'do', 'der', 'künec', 'Brandelidelîn', 'wart', 'gezucket', 'von', 'den', 'sîn,', 'Einen', 'andern', 'künec', 'si', 'viengen.', 'dâ', 'liefen', 'unde', 'giengen', 'manc', 'werder']	['O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['sînem', 'hûse', 'ze', 'viure:', 'diu', 'vert', 'hie', 'mit', 'den', 'gesten.', 'Franzoyser', 'die', 'besten', 'hânt', 'ir', 'des', 'die', 'volge', 'lân,', 'daz', 'süezer']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['geschütze', 'lîden', 'pîne,', 'dâ', 'die', 'Kahetîne', 'unt', 'die', 'sarjant', 'von', 'Semblydac', 'ieslîcher', 'sîner', 'künste', 'pflac:', 'turkople', 'kunden', 'wenken.', 'die', 'burgær', 'muosen']	['O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Janfûse', 'mit', 'froun', 'Ginovêren', 'az.', 'Artûs', 'der', 'künec', 'schône', 'saz.', 'Cundrî', 'hielt', 'für', 'den', 'Bertenoys,', 'si', 'sprach', 'hin', 'zim', 'en', 'franzoys:']	['B', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O']
['der', 'künec', 'von', 'Cordes', 'lân', 'geniezen', 'sînes', 'hordes.', 'dem', 'dient', 'Hap', 'und', 'Suntîn,', 'Gorgozâne', 'unde', 'Lumpîn,', 'Poye', 'und', 'Tenabrî', 'nu', 'stên']	['O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'B', 'O', 'B', 'B', 'O', 'B', 'O', 'O']
['ûf', 'einer', 'tweheln', 'wîz', 'genuoc.', 'die', 'spîse', 'ervloug', 'ein', 'sprinzelîn.', 'Gâwân', 'unt', 'diu', 'herzogîn', 'mohtenz', 'wazzer', 'selbe', 'nemn,', 'ob', 'twahens', 'wolde']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['ez', 'ist', 'Gaudiers', 'und', 'Gaudîn,', 'Hûwes', 'und', 'Gibelîn,', 'Berhtram', 'und', 'Gêrhart,', 'Hûnas', 'von', 'Sanctes', 'und', 'Witschart.', 'der', 'tôt', 'si', 'des', 'niht']	['O', 'O', 'B', 'O', 'B', 'B', 'O', 'B', 'B', 'O', 'B', 'B', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O']
['sus', 'wênec', 'frouwelîn,', 'dâ', 'solt', 'ich', 'durch', 'iuch', 'inne', 'sîn.&quot;', 'Diu', 'junge', 'süeze', 'clâre', 'sprach', 'ân', 'alle', 'vâre', '&quot;got', 'sich', 'des']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['ir,', 'der', 'durch', 'si', 'dâ', 'streit', 'mit', 'Kingrûne', 'und', 'mit', 'Clâmidê,', 'dem', 'sî', 'nu', 'nâch', 'dem', 'grâle', 'wê,', 'unt', 'doch', 'wider']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['erbet', 'er,', 'dô', 'er', 'genas,', 'daʒ', 'ê', 'des', 'forehtieres', 'was.', 'Dô', 'was', 'vil', 'milte', 'der', 'wirt,', 'als', 'den', 'daʒ', 'guot', 'lützel']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['unz', 'iuch', 'mîn', 'herze', 'erkande,', 'dô', 'mich', 'an', 'freuden', 'pfande', 'Keie,', 'der', 'mich', 'dô', 'sô', 'sluoc.', 'daz', 'habt', 'gerochen', 'ir', 'genuoc.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['von', 'hât', 'gotes', 'wîsheit', 'durch', 'Dâvîdes', 'munt', 'geseit', 'uns', 'von', 'Kristes', 'ende:', '&quot;vüeze', 'und', 'dar', 'zuo', 'hende', 'hânt', 'sie', 'durchgraben,', 'mîniu']	['O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['dich', 'schône', 'swes', 'du', 'gerst.&apos;', 'im', 'neic', 'und', 'sprach', 'der', 'Sarrazîn:', '‘sol', 'ich', 'in', 'iuwerem', 'gebote', 'sîn,', 'ir', 'muget', 'an', 'mir']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['von', 'getriben.', 'den', 'rehten', 'kus', 'ûf', 'Oransche', 'ich', 'liez,', 'dô', 'Terramêr', 'die', 'sîne', 'hiez', 'mir', 'rezeigen', 'grôzen', 'zorn.', 'ich', 'hân', 'von']	['O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['schulde,', 'sît', 'ich', 'darbe', 'sîner', 'hulde.', 'ez', 'ist', 'Ithêr', 'von', 'Gaheviez,', 'der', 'trûren', 'mir', 'durch', 'freude', 'stiez.&quot;', '&quot;ir', 'wært', 'ein', 'künec']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['sîne', 'chelen', 'risin.', 'er', 'sprach:', '&apos;lâ', 'du', 'dîn', 'rede', 'wesen.&apos;', 'Der', 'chunich', 'ûf', 'fon', 'der', 'taveln', 'spranch,', 'wande', 'in', 'sîn', 'zorn']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['in', 'minnete', 'allez', 'daz', 'in', 'sach.', 'er', 'tete', 'alsam', 'der', 'Sælden', 'schol:', 'man', 'enspræche', 'im', 'anders', 'niht', 'sô', 'wol.', 'nû', 'lebete']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['und', 'hœrent', 'wieʒ', 'süle', 'ergân', 'ûf', 'der', 'burc', 'ze', 'Kardigân.', 'Eʒ', 'ist', 'komen', 'ein', 'schœner', 'tac,', 'an', 'dem', 'der', 'âbent', 'gelac']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['getragen', 'ein', 'suone', 'als', 'ich', 'iu', 'wil', 'sagen,', 'daʒ', 'von', 'Genewîs', 'die', 'herren', 'balt', 'in', 'des', 'herzogen', 'gewalt', 'ergæben', 'bürge', 'unde']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['truoc', 'ôren', 'als', 'ein', 'ber,', 'niht', 'nâch', 'friundes', 'minne', 'ger:', 'Rûch', 'was', 'ir', 'antlütze', 'erkant.', 'ein', 'geisel', 'fuorte', 'se', 'in', 'der']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['küene', 'Wâleis.', 'Brandelidelîn', 'von', 'Punturteis,', 'Unde', 'Bernout', 'de', 'Riviers,', 'und', 'Affinamus', 'von', 'Clitiers,', 'mit', 'blôzen', 'houpten', 'dise', 'drî', 'riten', 'dem', 'strîte']	['O', 'B', 'B', 'O', 'B', 'O', 'B', 'B', 'B', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['sîn', 'tât', 'was', 'gein', 'den', 'gesten', 'geprüevet', 'für', 'die', 'besten.', 'Nu', 'hœrt', 'ouch', 'von', 'der', 'künegîn.', 'wie', 'möht', 'der', 'imer', 'baz']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['im', 'den', 'arm', 'begôz,', 'der', 'von', 'ir', 'liehten', 'ougen', 'vlôz.', 'Wer', 'macht', 'si', 'vor', 'der', 'diet', 'sô', 'balt?', 'daz', 'tet', 'diu']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['al', 'der', 'werlt', 'ich', 'minne:', 'dar', 'jagent', 'mich', 'herzen', 'sinne.&quot;', 'Von', 'minn', 'noch', 'zornes', 'vil', 'geschiht:', 'nune', 'wîzetz', 'Obîen', 'niht.', 'nu']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O']
['Bertûn,', 'mit', 'den', 'schœnen', 'schenkeln', 'Maurîn,', 'der', 'marschalc', 'der', 'künegîn.', 'Arnîve', 'wesse', 'wênec', 'des:', 'Utepandragûn', 'und', 'Isâjes', 'wâren', 'bêde', 'erstorben:', 'Maurîn']	['B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'B']
['tohter,', 'daz', 'ich', 'dîn', 'mit', 'schaden', 'ie', 'sus', 'vil', 'engalt!', 'Arâble', 'und', 'Tybalt,', 'læget', 'ir', 'vür', 'mich', 'beidiu', 'erslagen,', 'iuwern', 'tôt']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['über', 'al', 'von', 'dem', 'strîte', 'in', 'Larkant.', 'ouch', 'wart', 'der', 'Provenzâlen', 'lant', 'von', 'manger', 'vlühteclîchen', 'schar', 'ûf', 'der', 'slâ', 'al', 'rôt']	['O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['niuht', 'ze', 'helfen', 'chôme,', 'dô', 'er', 'ir', 'grôze', 'nôt', 'fernâme.', 'Ain', 'rîcher', 'chunich', 'was', 'Darios.', 'derwider', 'dâhter', 'alsus:', 'Alexander', 'dûhte', 'in']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'O']
['sîn', 'selbes', 'ungewin,', 'wan', 'in', 'stach', 'Êrec', 'fil', 'de', 'roi', 'Lac', 'daz', 'er', 'underm', 'rosse', 'tôt', 'lac.', 'dannoch', 'wâren', 'ir', 'viere.']	['O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
